Krishna,A KONDURU,16,0.005648,314,0.002198,73,0.025769,5,0.001765,19,0.132274,4,0.001412
Krishna,PENAMALURU,0,0,38,0.000266,0,0,0,0,5,0.041768,0,0
Kadapa,PENDLIMARRI,11,0.003883,612,0.004284,122,0.043066,23,0.008119,79,0.176487,19,0.006707
Visakhapatnam,PENDURTHI,14,0.004942,110,0.00077,4,0.001412,0,0,42,0.073836,0,0
West Godavari,PENTAPADU,0,0,4,0.000028,0,0,0,0,2,0.08824,0,0
Krishna,PENUGANCHIPROLU,2,0.000706,206,0.001442,16,0.005648,5,0.001765,2,0.008604,0,0
West Godavari,PENUGONDA,0,0,0,0,0,0,0,0,0,0,0,0
Anantapur,PENU KONDA,45,0.015885,1533,0.010731,233,0.082249,56,0.019768,68,0.662554,19,0.006707
West Godavari,PENUMANTRA,0,0,0,0,0,0,0,0,3,0.002318,0,0
Chittoor,PENUMURU,3,0.001059,127,0.000889,38,0.013414,52,0.018356,50,0.134407,42,0.014826
West Godavari,PERAVALI,0,0,0,0,0,0,0,0,0,0,0,0
Guntur,PHIRANGIPURAM,0,0,286,0.002002,0,0,0,0,5,0.025094,0,0
Chittoor,PICHATUR,3,0.001059,594,0.004158,39,0.013767,13,0.004589,20,0.131565,28,0.009884
Guntur,PIDUGURALLA,4,0.001412,396,0.002772,2,0.000706,1,0.000353,28,0.205945,0,0
Chittoor,PILERU,5,0.001765,116,0.000812,205,0.072365,73,0.025769,157,0.186885,86,0.030358
East Godavari,PITHAPURAM,0,0,73,0.000511,1,0.000353,0,0,74,0.261852,0,0
Guntur,PITTALAVANIPALEM,0,0,268,0.001876,0,0,0,0,1,0.02987,0,0
Nellore,PODLAKUR,0,0,501,0.003507,16,0.005648,4,0.001412,69,0.179743,22,0.007766
Prakasam,PODILI,26,0.009178,598,0.004186,134,0.047302,21,0.007413,32,0.49194,33,0.011649
West Godavari,PODURU,0,0,0,0,0,0,0,0,0,0,0,0
Srikakulam,POLAKI,0,0,97,0.000679,8,0.002824,8,0.002824,76,0.155237,0,0
West Godavari,POLAVARAM,24,0.008472,96,0.000672,45,0.015885,0,0,28,0.167522,11,0.003883
Srikakulam,PONDURU,5,0.001765,54,0.000378,104,0.036712,6,0.002118,166,0.244119,16,0.005648
Prakasam,PONNALURU,44,0.015532,500,0.0035,50,0.01765,81,0.028593,16,0.269022,46,0.016238
Guntur,PONNUR,0,0,106,0.000742,0,0,0,0,0,0,0,0
Kadapa,PORUMAMILLA,23,0.008119,278,0.001946,67,0.023651,21,0.007413,72,0.504717,22,0.007766
East Godavari,PRATHIPADU (EAST GODAVARI),18,0.006354,548,0.003836,96,0.033888,13,0.004589,96,0.633418,2,0.000706
Guntur,PRATHIPADU,0,0,175,0.001225,0,0,0,0,14,0.089586,0,0
Kadapa,PRODDUTUR,4,0.001412,274,0.001918,20,0.00706,0,0,1,0.001755,1,0.000353
Chittoor,PULICHERLA,0,0,760,0.00532,34,0.012002,19,0.006707,81,0.112595,9,0.003177
Kadapa,PULIVENDLA,7,0.002471,31,0.000217,41,0.014473,9,0.003177,52,0.155279,8,0.002824
Prakasam,PULLALACHERUVU,10,0.00353,456,0.003192,86,0.030358,46,0.016238,9,0.181012,36,0.012708
Kadapa,PULLAMPETA,5,0.001765,197,0.001379,106,0.037418,6,0.002118,47,0.310997,8,0.002824
Chittoor,PUNGANUR,0,0,494,0.003458,37,0.013061,59,0.020827,128,0.458232,36,0.012708
Vizianagaram,PUSAPATIREGA,6,0.002118,1053,0.007371,34,0.012002,4,0.001412,201,0.882314,1,0.000353
Chittoor,PUTHALAPATTU,12,0.004236,506,0.003542,27,0.009531,81,0.028593,140,0.766311,74,0.026122
Anantapur,PUTLUR,0,0,1018,0.007126,184,0.064952,26,0.009178,7,0.046957,44,0.015532
Anantapur,PUTTAPARTHI,7,0.002471,1087,0.007609,123,0.043419,37,0.013061,51,0.333153,30,0.01059
Chittoor,PUTTUR,11,0.003883,305,0.002135,31,0.010943,15,0.005295,26,0.255126,14,0.004942
Prakasam,RACHERLA,22,0.007766,337,0.002359,56,0.019768,57,0.020121,29,0.166552,21,0.007413
East Godavari,RAJAHMUNDRY RURAL,0,0,4,0.000028,0,0,0,0,0,0,0,0
East Godavari,RAJAHMUNDRY (URBAN),0,0,64,0.000448,0,0,0,0,32,0.002464,0,0
Srikakulam,RAJAM,2,0.000706,138,0.000966,44,0.015532,15,0.005295,318,0.516545,0,0
Kadapa,RAJAMPET,7,0.002471,330,0.00231,91,0.032123,39,0.013767,52,0.588351,26,0.009178
East Godavari,RAJANAGARAM,0,0,260,0.00182,0,0,0,0,185,1.347675,0,0
East Godavari,RAJAVOMMANGI,222,0.078366,0,0,30,0.01059,4,0.001412,87,0.186165,3,0.001059
Vizianagaram,RAMABHADRAPURAM,10,0.00353,1698,0.011886,129,0.045537,19,0.006707,5,0.038324,0,0
Chittoor,KAMMAPALLE,7,0.002471,150,0.00105,83,0.029299,7,0.002471,22,0.358192,149,0.052597
East Godavari,RAMACHANDRAPURAM,0,0,11,0.000077,0,0,0,0,0,0,0,0
Anantapur,RAMAGIRI,53,0.018709,732,0.005124,163,0.057539,25,0.008825,55,0.526052,69,0.024357
Chittoor,RAMA KUPPAM,37,0.013061,1047,0.007329,48,0.016944,87,0.030711,115,0.236171,73,0.025769
Kadapa,RAMAPURAM,0,0,393,0.002751,162,0.057186,29,0.010237,125,0.256186,66,0.023298
Chittoor,RAMASAMUDRAM,0,0,290,0.00203,33,0.011649,38,0.013414,105,0.41111,51,0.018003
Visakhapatnam,RAMBILLI,8,0.002824,199,0.001393,19,0.006707,1,0.000353,109,0.074512,2,0.000706
East Godavari,RAMPACHODAVARAM,242,0.085426,0,0,44,0.015532,4,0.001412,74,0.144761,6,0.002118
Srikakulam,RANASTALAM,7,0.002471,62,0.000434,240,0.08472,24,0.008472,539,0.63434,32,0.011296
East Godavari,RANGAMPETA,0,0,609,0.004263,0,0,0,0,118,0.21408,0,0
Anantapur,RAPTADU,66,0.023298,776,0.005432,109,0.038477,9,0.003177,28,0.537899,2,0.000706
Nellore,RAPUR,164,0.057892,551,0.003857,40,0.01412,1,0.000353,80,0.22099,9,0.003177
Visakhapatnam,RAVIKAMATHAM,28,0.009884,627,0.004389,75,0.026475,7,0.002471,169,0.524872,3,0.001059
East Godavari,RAVULAPALEM,0,0,2,0.000014,0,0,0,0,0,0,0,0
Kadapa,ROYACHOTI,0,0,299,0.002093,173,0.061069,26,0.009178,39,0.238627,41,0.014473
Anantapur,RAYADURG,8,0.002824,931,0.006517,156,0.055068,18,0.006354,38,0.445297,26,0.009178
East Godavari,RAYAVARAM,0,0,4,0.000028,0,0,0,0,0,0,0,0
East Godavari,RAZOLE,0,0,108,0.000756,0,0,0,0,0,0,0,0
Krishna,REDDIGUDEM,26,0.009178,451,0.003157,36,0.012708,2,0.000706,79,4.238146,3,0.001059
Srikakulam,REGIDIAMADALAVALASA,0,0,90,0.00063,31,0.010943,32,0.011296,785,0.87761,34,0.012002
Chittoor,RENIGUNTA,17,0.006001,59,0.000413,11,0.003883,38,0.013414,27,0.192763,20,0.00706
Guntur,RENTACHINTALA,0,0,330,0.00231,0,0,0,0,6,0.002837,0,0
Guntur,REPALLE,0,0,302,0.002114,0,0,0,0,0,0,0,0
Anantapur,RODDAM,43,0.015179,1080,0.00756,122,0.043066,34,0.012002,61,1.892237,13,0.004589
Anantapur,ROLLA,22,0.007766,489,0.003423,194,0.068482,13,0.004589,49,0.459762,14,0.004942
Visakhapatnam,ROLUGUNTA,20,0.00706,210,0.00147,44,0.015532,8,0.002824,121,0.488201,0,0
Chittoor,ROMPICHERLA,17,0.006001,436,0.003052,84,0.029652,47,0.016591,126,0.28131,47,0.016591
Guntur,ROMPICHERLA (GUNTUR),0,0,302,0.002114,1,0.000353,1,0.000353,7,0.069132,0,0
East Godavari,ROUTHULAPUDI,49,0.017297,540,0.00378,96,0.033888,7,0.002471,113,0.278666,2,0.000706
Kurnool,RUDRAVARAM,12,0.004236,265,0.001855,117,0.041301,3,0.001059,63,0.859527,2,0.000706
Visakhapatnam,S RAYAVARAM,9,0.003177,127,0.000889,3,0.001059,7,0.002471,33,0.786022,0,0
Kadapa,S MYDUKUR,17,0.006001,751,0.005257,84,0.029652,2,0.000706,9,0.033127,4,0.001412
Visakhapatnam,SABBAVARAM,29,0.010237,499,0.003493,40,0.01412,20,0.00706,167,0.271909,0,0
East Godavari,SAKHINETIPALLE,0,0,174,0.001218,0,0,0,0,0,0,0,0
Vizianagaram,SALUR,42,0.014826,77,0.000539,83,0.029299,21,0.007413,0,0,37,0.013061
East Godavari,SAMALKOTA,0,0,11,0.000077,0,0,0,0,16,0.006614,0,0
Kadapa,SAMBEPALLE,10,0.00353,431,0.003017,248,0.087544,42,0.014826,22,0.033656,45,0.015885
Nellore,SANGAM,0,0,29,0.000203,0,0,0,0,5,0.043866,2,0.000706
Kurnool,SANJAMALA,96,0.033888,159,0.001113,81,0.028593,2,0.000706,14,0.460947,5,0.001765
East Godavari,SANKHAVARAM,21,0.007413,269,0.001883,40,0.01412,1,0.000353,29,0.230623,1,0.000353
Srikakulam,SANTHABOMMALI,0,0,53,0.000371,41,0.014473,37,0.013061,283,0.322087,1,0.000353
Srikakulam,SANTHAKAVITI,0,0,13,0.000091,43,0.015179,5,0.001765,269,0.625775,19,0.006707
Prakasam,SANTHAMAGULURU,1,0.000353,578,0.004046,1,0.000353,22,0.007766,17,0.31053,11,0.003883
Prakasam,SANTHANUTHLAPADU,0,0,295,0.002065,18,0.006354,5,0.001765,14,0.183887,29,0.010237
Chittoor,SANTHI PURAM,37,0.013061,1180,0.00826,65,0.022945,182,0.064246,119,0.359578,128,0.045184
Srikakulam,SARAVAKOTA,7,0.002471,400,0.0028,224,0.079072,89,0.031417,268,0.528306,12,0.004236
Srikakulam,SARUBUJJILI,1,0.000353,21,0.000147,85,0.030005,19,0.006707,119,0.184625,27,0.009531
Guntur,SATTENAPALLE,0,0,215,0.001505,0,0,0,0,3,0.061211,0,0
Chittoor,SATYAVEDU,7,0.002471,358,0.002506,23,0.008119,4,0.001412,125,0.601405,24,0.008472
Guntur,SAVALYAPURAM,0,0,172,0.001204,10,0.00353,4,0.001412,13,0.035399,0,0
Srikakulam,SEETHAMPETA,70,0.02471,34,0.000238,330,0.11649,114,0.040242,184,0.270625,95,0.033535
East Godavari,SEETHANAGARAM,2,0.000706,148,0.001036,0,0,0,0,0,0,0,0
Vizianagaram,SEETHANAGARAM (VIZIANAGARAM),1,0.000353,1220,0.00854,34,0.012002,10,0.00353,57,0.110352,4,0.001412
Nellore,SEETHARAMAPURAM,39,0.013767,548,0.003836,15,0.005295,3,0.001059,18,0.059276,3,0.001059
Anantapur,SETTUR,106,0.037418,673,0.004711,138,0.048714,25,0.008825,6,0.280698,55,0.019415
Kadapa,SIDHOUT,2,0.000706,463,0.003241,60,0.02118,43,0.015179,8,0.011434,2,0.000706
Kadapa,SIMHADRIPURAM,5,0.001765,205,0.001435,109,0.038477,15,0.005295,12,0.065421,23,0.008119
Anantapur,SINGANAMALA,49,0.017297,1240,0.00868,156,0.055068,12,0.004236,7,1.392915,9,0.003177
Prakasam,SINGARAYAKONDA,1,0.000353,335,0.002345,1,0.000353,34,0.012002,12,0.052822,5,0.001765
Kurnool,SIRVEL,2,0.000706,91,0.000637,24,0.008472,2,0.000706,1,0.089644,0,0
Chittoor,SODAM,1,0.000353,127,0.000889,61,0.021533,40,0.01412,202,0.235419,33,0.011649
Chittoor,SOMALA,3,0.001059,119,0.000833,78,0.027534,32,0.011296,139,0.311396,25,0.008825
Anantapur,SOMANDEPALLE,40,0.01412,1024,0.007168,171,0.060363,22,0.007766,119,0.891386,29,0.010237
Srikakulam,SOMPETA,7,0.002471,46,0.000322,78,0.027534,16,0.005648,86,0.130536,1,0.000353
Kadapa,NARSAPUR,43,0.015179,844,0.005908,143,0.050479,10,0.00353,25,0.097485,30,0.01059
Srikakulam,SRIKAKULAM MANDAL,1,0.000353,100,0.0007,20,0.00706,16,0.005648,119,0.215694,6,0.002118
Chittoor,SRIKALAHASTI,106,0.037418,717,0.005019,26,0.009178,46,0.016238,168,0.868585,22,0.007766
Chittoor,SRIRANGARAJAPURAM,3,0.001059,479,0.003353,153,0.054009,140,0.04942,45,0.215281,52,0.018356
Kurnool,SRISAILAM,0,0,1,0.000007,0,0,0,0,0,0,0,0
Vizianagaram,SRUNGAVARAPUKOTA,0,0,856,0.005992,44,0.015532,3,0.001059,211,0.865237,0,0
Nellore,SULLURPETA,0,0,89,0.000623,1,0.000353,7,0.002471,0,0,15,0.005295
Nellore,SYDAPURAM,0,0,540,0.00378,28,0.009884,1,0.000353,1,0.007656,9,0.003177
Kadapa,T SUNDUPALLE,10,0.00353,689,0.004823,197,0.069541,66,0.023298,100,0.195599,76,0.026828
West Godavari,T NARASAPURAM,57,0.020121,685,0.004795,12,0.004236,2,0.000706,19,0.448447,1,0.000353
Nellore,TADA,0,0,26,0.000182,0,0,4,0.001412,12,0.052063,2,0.000706
Guntur,THADEPALLE,0,0,3,0.000021,0,0,0,0,5,0.017773,0,0
West Godavari,TADEPALLIGUDEM,5,0.001765,297,0.002079,0,0,0,0,43,0.414981,0,0
Guntur,TADIKONDA,1,0.000353,224,0.001568,0,0,0,0,5,0.100475,0,0
Anantapur,TADIMARRI,6,0.002118,1136,0.007952,149,0.052597,25,0.008825,195,0.869444,17,0.006001
Anantapur,TADPATRI,0,0,538,0.003766,106,0.037418,10,0.00353,34,0.331,10,0.00353
West Godavari,THALLAPUDI,9,0.003177,111,0.000777,0,0,0,0,3,0.006896,0,0
Anantapur,TALUPULA,95,0.033535,471,0.003297,87,0.030711,12,0.004236,73,0.298177,20,0.00706
Anantapur,TANAKAL,35,0.012355,673,0.004711,132,0.046596,122,0.043066,67,0.571415,81,0.028593
Prakasam,TANGUTUR,0,0,190,0.00133,8,0.002824,121,0.042713,11,0.124907,13,0.004589
West Godavari,TANUKU,0,0,1,0.000007,0,0,0,0,0,0,0,0
Prakasam,TARLAPADU,21,0.007413,216,0.001512,128,0.045184,46,0.016238,40,0.353949,51,0.018003
Srikakulam,TEKKALI,11,0.003883,124,0.000868,102,0.036006,27,0.009531,187,0.275213,1,0.000353
Guntur,TENALI,0,0,310,0.00217,0,0,0,0,3,0.02391,0,0
East Godavari,THALLAREVU,0,0,23,0.000161,0,0,0,0,7,0.015166,0,0
Prakasam,THALLUR,0,0,280,0.00196,47,0.016591,10,0.00353,17,0.066798,10,0.00353
Chittoor,THAMBALLAPALLE,28,0.009884,463,0.003241,76,0.026828,42,0.014826,64,0.279811,42,0.014826
Chittoor,THAVANAMPALLE,6,0.002118,350,0.00245,57,0.020121,45,0.015885,25,0.225722,14,0.004942
Vizianagaram,THERLAM,5,0.001765,957,0.006699,114,0.040242,26,0.009178,3,0.175509,1,0.000353
East Godavari,THONDANGI,0,0,195,0.001365,0,0,0,0,34,0.0804,0,0
Kadapa,THANDUR,14,0.004942,51,0.000357,94,0.033182,55,0.019415,85,0.322234,38,0.013414
Nellore,THOTAPALLIGUDUR,0,0,0,0,0,0,0,0,24,0.121014,0,0
Krishna,THOTLAVALLURU,0,0,17,0.000119,0,0,0,0,0,0,0,0
Chittoor,THOTTAMBEDU,8,0.002824,747,0.005229,32,0.011296,12,0.004236,102,0.433689,22,0.007766
Guntur,THULLUR,12,0.004236,58,0.000406,2,0.000706,0,0,2,0.003575,0,0
Chittoor,TIRUPATI,2,0.000706,18,0.000126,15,0.005295,1,0.000353,7,0.03031,2,0.000706
Chittoor,TIRUPATI URBAN,4,0.001412,33,0.000231,6,0.002118,0,0,1,0.01379,0,0
Krishna,TIRUVURU,5,0.001765,764,0.005348,13,0.004589,1,0.000353,66,1.077245,8,0.002824
Prakasam,TRIPURANTHAKAM,11,0.003883,715,0.005005,56,0.019768,11,0.003883,27,0.445659,43,0.015179
Guntur,TSUNDUR,0,0,244,0.001708,0,0,0,0,0,0,0,0
Kurnool,TUGGALI,31,0.010943,73,0.000511,133,0.046949,24,0.008472,54,0.52105,27,0.009531
East Godavari,TUNI,48,0.016944,709,0.004963,62,0.021886,2,0.000706,124,0.447137,0,0
Nellore,UDAYAGIRI,92,0.032476,548,0.003836,46,0.016238,10,0.00353,88,0.188055,22,0.007766
Prakasam,ULAVAPADU,0,0,452,0.003164,0,0,2,0.000706,21,0.413826,32,0.011296
West Godavari,UNDI,0,0,3,0.000021,0,0,0,0,0,0,0,0
West Godavari,UNDRAJAVARAM,0,0,0,0,0,0,0,0,0,0,0,0
West Godavari,UNGUTURU (WEST GODAVARI),0,0,537,0.003759,0,0,0,0,33,0.258539,0,0
Krishna,UNGUTURU,0,0,121,0.000847,0,0,0,0,15,0.075298,0,0
East Godavari,UPPALAGUPTAM,0,0,32,0.000224,0,0,0,0,2,0.000374,0,0
Anantapur,URAVAKONDA,30,0.01059,611,0.004277,72,0.025416,16,0.005648,9,0.101686,21,0.007413
Kurnool,UYYALAWADA,25,0.008825,80,0.00056,5,0.001765,3,0.001059,5,0.036256,15,0.005295
Chittoor,VADAMALAPETA,21,0.007413,291,0.002037,57,0.020121,18,0.006354,13,0.13993,29,0.010237
Anantapur,VAJRAKARUR,29,0.010237,1407,0.009849,98,0.034594,25,0.008825,8,0.071983,31,0.010943
Srikakulam,VAJRAPUKOTHURU,0,0,68,0.000476,114,0.040242,38,0.013414,105,0.131137,1,0.000353
Nellore,VAKADU,0,0,6,0.000042,0,0,0,0,36,0.076939,0,0
Kadapa,VALLUR,1,0.000353,482,0.003374,63,0.022239,3,0.001059,23,0.091572,1,0.000353
Srikakulam,VANGARA,0,0,82,0.000574,15,0.005295,5,0.001765,121,0.193017,0,0
Chittoor,VARADAIAHPALEM,13,0.004589,244,0.001708,20,0.00706,3,0.001059,107,0.612111,5,0.001765
East Godavari,VARARAMACHANDRAPUR,0,0,17,0.000119,0,0,0,0,35,0.054238,0,0
Nellore,VARIKUNTAPADU,64,0.022592,299,0.002093,56,0.019768,2,0.000706,95,0.260559,4,0.001412
Krishna,VATSAVAI,22,0.007766,355,0.002485,12,0.004236,7,0.002471,18,0.154901,5,0.001765
Guntur,VATTICHERUKURU,0,0,71,0.000497,0,0,0,0,2,0.02763,0,0
Chittoor,VALMIKIPURAM,0,0,441,0.003087,58,0.020474,42,0.014826,28,0.327124,56,0.019768
Chittoor,VEDURU KUPPAM,5,0.001765,546,0.003822,102,0.036006,89,0.031417,92,0.196866,93,0.032829
Kadapa,VEERABALLE,0,0,13,0.000091,131,0.046243,49,0.017297,250,0.979527,83,0.029299
Srikakulam,VEERAGHATTAM,2,0.000706,56,0.000392,60,0.02118,58,0.020474,1,0.001169,5,0.001765
Kadapa,VEERAPUNAYUNIPALLE,13,0.004589,87,0.000609,147,0.051891,13,0.004589,3,0.008994,20,0.00706
West Godavari,VEERAVASARAM,0,0,0,0,0,0,0,0,0,0,0,0
Krishna,VEERULLAPADU,33,0.011649,225,0.001575,37,0.013061,2,0.000706,15,0.173254,0,0
West Godavari,VELAIRPAD,0,0,0,0,0,0,0,0,0,0,0,0
Guntur,VELDURTHI,159,0.056127,84,0.000588,0,0,0,0,5,0.223933,1,0.000353
Kurnool,VELDURTHI (KURNOOL),106,0.037418,158,0.001106,215,0.075895,5,0.001765,25,0.324539,3,0.001059
Kurnool,VELGODE,4,0.001412,59,0.000413,1,0.000353,0,0,8,0.18997,0,0
Prakasam,VELIGANDLA,17,0.006001,227,0.001589,163,0.057539,98,0.034594,27,0.113037,50,0.01765
Kadapa,VEMPALLE,4,0.001412,252,0.001764,129,0.045537,17,0.006001,36,0.202987,11,0.003883
Kadapa,VEMULA,4,0.001412,203,0.001421,151,0.053303,14,0.004942,10,0.055082,7,0.002471
Guntur,VEMURU,0,0,248,0.001736,0,0,0,0,0,0,0,0
Nellore,VENKATACHALAM,0,0,40,0.00028,1,0.000353,0,0,35,0.016218,0,0
Nellore,VENKATAGIRI,48,0.016944,714,0.004998,20,0.00706,0,0,35,0.223748,1,0.000353
Chittoor,VENKATAGIRI KOTA,24,0.008472,274,0.001918,122,0.043066,57,0.020121,78,0.206693,47,0.016591
Vizianagaram,VEPADA,0,0,508,0.003556,145,0.051185,16,0.005648,191,0.959179,0,0
Prakasam,VETAPALEM,0,0,3,0.000021,1,0.000353,0,0,0,0,0,0
Anantapur,VIDAPANAKAL,5,0.001765,565,0.003955,21,0.007413,15,0.005295,2,1.059307,9,0.003177
Nellore,VIDAVALUR,0,0,0,0,0,0,0,0,5,0.010232,0,0
Chittoor,VIJAYA PURAM,8,0.002824,733,0.005131,12,0.004236,7,0.002471,115,1.224795,33,0.011649
Krishna,VIJAYAWADA URBAN,43,0.015179,19,0.000133,3,0.001059,2,0.000706,25,0.547954,0,0
Krishna,VIJAYAWADA RURAL,0,0,71,0.000497,0,0,0,0,4,0.01304,1,0.000353
Nellore,VINJAMUR,76,0.026828,361,0.002527,20,0.00706,3,0.001059,84,0.290387,29,0.010237
Guntur,VINUKONDA,0,0,271,0.001897,18,0.006354,1,0.000353,20,0.364651,7,0.002471
Visakhapatnam,VISAKHAPATNAM MANDAL1,6,0.002118,32,0.000224,0,0,0,0,0,0,0,0
Visakhapatnam,VISAKHAPATNAM MANDAL,0,0,28,0.000196,0,0,0,0,5,0.00325,0,0
Krishna,VISSANNAPET,25,0.008825,456,0.003192,24,0.008472,29,0.010237,78,2.317982,38,0.013414
Vizianagaram,VIZIANAGARAM MANDAL,0,0,825,0.005775,34,0.012002,1,0.000353,133,0.748807,0,0
Prakasam,VOLETIVARIPALEM,61,0.021533,102,0.000714,50,0.01765,29,0.010237,45,0.307745,53,0.018709
Kadapa,VONTIMITTA,0,0,862,0.006034,106,0.037418,35,0.012355,29,0.276888,2,0.000706
Krishna,VUYYURU,0,0,19,0.000133,0,0,0,0,0,0,0,0
East Godavari,Y RAMAVARAM,64,0.022592,0,0,36,0.012708,9,0.003177,22,0.017651,0,0
Chittoor,YADAMARI,46,0.016238,484,0.003388,47,0.016591,24,0.008472,44,0.117677,14,0.004942
Anantapur,YADIKI,8,0.002824,367,0.002569,203,0.071659,58,0.020474,21,0.331192,35,0.012355
Prakasam,YEDDANAPUDI,8,0.002824,401,0.002807,11,0.003883,26,0.009178,0,0,43,0.015179
Visakhapatnam,YELAMANCHILI (VISAKHAPATNAM),15,0.005295,408,0.002856,26,0.009178,4,0.001412,44,0.191411,0,0
West Godavari,YELAMANCHILI,0,0,0,0,0,0,0,0,0,0,0,0
East Godavari,YELESWARAM,0,0,253,0.001771,11,0.003883,3,0.001059,94,0.162727,1,0.000353
Anantapur,YELLANUR,0,0,552,0.003864,147,0.051891,24,0.008472,30,0.241863,28,0.009884
Kurnool,YEMMIGANUR,41,0.014473,52,0.000364,136,0.048008,11,0.003883,20,0.167879,3,0.001059
Chittoor,YERPEDU,20,0.00706,368,0.002576,56,0.019768,23,0.008119,113,0.794788,47,0.016591
Prakasam,YERRAGONDAPALEM,33,0.011649,897,0.006279,77,0.027181,31,0.010943,39,0.41902,29,0.010237
Kadapa,YERRAGUNTLA,1,0.000353,854,0.005978,82,0.028946,1,0.000353,6,0.032483,1,0.000353
Chittoor,YARRAVARIPALEM,50,0.01765,242,0.001694,48,0.016944,56,0.019768,199,0.315812,101,0.035653
Prakasam,ZARUGUMILLI,19,0.006707,159,0.001113,14,0.004942,28,0.009884,7,0.010142,66,0.023298
Guntur,RAJUPALEM,0,0,209,0.001463,0,0,0,0,4,0.049903,0,0
Kadapa,RAJU PALEM,8,0.002824,309,0.002163,14,0.004942,0,0,0,0,0,0
