A konduru,305,0.0021655
Achampeta,167,0.0011857
Addanki,356,0.0025276
Adoni,458,0.0032518
Agali,232,0.0016472
Agiripalle,306,0.0021726
Ainavilli,16,0.0001136
Alamuru,1,0.0000071
Allagadda,338,0.0023998
Allavaram,100,0.00071
Alur,437,0.0031027
Amadagur,788,0.0055948
Amadalavalasa,51,0.0003621
Amalapuram,45,0.0003195
Amarapuram,595,0.0042245
Amaravathi,426,0.0030246
Ambajipeta,2,0.0000142
Amruthalur,276,0.0019596
Anakapalli,452,0.0032092
Anandapuram,161,0.0011431
Anantapur,534,0.0037914
Ananthasagaram,425,0.0030175
Anaparthi,13,0.0000923
Anumasamudrampeta,908,0.0064468
Ardhaveedu,887,0.0062977
Aspari,186,0.0013206
Atchutapuram,58,0.0004118
Atlur,413,0.0029323
Atmakur,1636,0.0116156
Atreyapuram,9,0.0000639
Avanigadda,45,0.0003195
B kodur,623,0.0044233
B kothakota,454,0.0032234
Badangi,529,0.0037559
Badvel,429,0.0030459
Baireddi palle,263,0.0018673
Balajipeta,567,0.0040257
Balayapalle,607,0.0043097
Ballikuruva,390,0.002769
Banaganapalle,162,0.0011502
Bandi atmakur,52,0.0003692
Bangarupalem,500,0.00355
Bantumilli,26,0.0001846
Bapatla,382,0.0027122
Bapulapadu,248,0.0017608
Bathalapalle,1016,0.0072136
Bellamkonda,219,0.0015549
Beluguppa,840,0.005964
Bestavaripeta,401,0.0028471
Bethamcherla,197,0.0013987
Bhamini,154,0.0010934
Bhattiprolu,212,0.0015052
Bheemunipatnam,84,0.0005964
Bhimadole,671,0.0047641
Bhoghapuram,567,0.0040257
Biccavolu,31,0.0002201
Bobbili,1286,0.0091306
Bogole,78,0.0005538
Bollapalle,58,0.0004118
Bommanahal,811,0.0057581
Bondapalle,2254,0.0160034
Brahmamgarimattam,475,0.0033725
Brahmasamudram,778,0.0055238
Buchinaidu khandriga,476,0.0033796
Bukkapatnam,496,0.0035216
Bukkarayasamudram,485,0.0034435
Burja,98,0.0006958
Butchayyapeta,547,0.0038837
Buttayagudem,3,0.0000213
C.belagal,115,0.0008165
Chadrasekarapuram,483,0.0034293
Chagalamarri,322,0.0022862
Chakrayapet,163,0.0011573
Challapalli,14,0.0000994
Chandarlapadu,187,0.0013277
Chandragiri,714,0.0050694
Chapad,210,0.001491
Chatrai,308,0.0021868
Chebrole,405,0.0028755
Cheedikada,291,0.0020661
Cheepurupalle,1462,0.0103802
Chejerla,234,0.0016614
Chenne kothapalle,1308,0.0092868
Chennur,11,0.0000781
Cherukupalle,631,0.0044801
Chilakaluripet,589,0.0041819
Chilamathur,842,0.0059782
Chillakur,129,0.0009159
Chimakurthi,521,0.0036991
Chinaganjam,50,0.000355
Chinnagottigallu,222,0.0015762
Chinnamandem,261,0.0018531
Chintalapudi,411,0.0029181
Chintha kommadinne,279,0.0019809
Chintur,78,0.0005538
Chippagiri,169,0.0011999
Chittamur,19,0.0001349
Chittoor,553,0.0039263
Chitvel,361,0.0025631
Chodavaram,323,0.0022933
Chowdepalle,582,0.0041322
Cumbum,290,0.002059
D.hirchal,564,0.0040044
Dachepalle,224,0.0015904
Dagadarthi,134,0.0009514
Dakkili,301,0.0021371
Darsi,242,0.0017182
Dattirajeru,2427,0.0172317
Denduluru,283,0.0020093
Denkada,526,0.0037346
Devanakonda,45,0.0003195
Devarapalle,440,0.003124
Dharmavaram,975,0.0069225
Dhone,598,0.0042458
Donakonda,442,0.0031382
Doravarisatram,153,0.0010863
Dornala,686,0.0048706
Dornipadu,25,0.0001775
Duggirala,87,0.0006177
Durgi,325,0.0023075
Duttalur,348,0.0024708
Duvvur,282,0.0020022
Dwaraka tirumala,1464,0.0103944
Edlapadu,280,0.001988
Etcherla,199,0.0014129
G konduru,462,0.0032802
Gadivemula,48,0.0003408
Gajapathinagaram,1912,0.0135752
Galiveedu,608,0.0043168
Gampalagudem,590,0.004189
Gandepalle,523,0.0037133
Gandlapenta,618,0.0043878
Gangadhara nellore,723,0.0051333
Gangavaram,490,0.003479
Ganguvari singadam,189,0.0013419
Gannavaram,211,0.0014981
Gantyada,865,0.0061415
Gara,102,0.0007242
Garividi,1702,0.0120842
Garladinne,642,0.0045582
Garugubilli,768,0.0054528
Ghantasala,27,0.0001917
Giddaluru,823,0.0058433
Gokavaram,660,0.004686
Gollaprolu,341,0.0024211
Golugonda,402,0.0028542
Gonegandla,294,0.0020874
Gooty,1059,0.0075189
Gopalapuram,669,0.0047499
Gopavaram,459,0.0032589
Gorantla,935,0.0066385
Gospadu,250,0.001775
Gudi palle,921,0.0065391
Gudibanda,801,0.0056871
Gudipala,578,0.0041038
Gudivada,1,0.0000071
Gudlavalleru,29,0.0002059
Gudluru,646,0.0045866
Gudur,431,0.0030601
Gummagatta,765,0.0054315
Guntakal,713,0.0050623
Guntur,74,0.0005254
Gurazala,372,0.0026412
Gurla,1438,0.0102098
Gurramkonda,144,0.0010224
Halaharvi,223,0.0015833
Hanumanthunipadu,293,0.0020803
Hindupur,212,0.0015052
Hiramandalam,194,0.0013774
Holagunda,170,0.001207
I polavaram,26,0.0001846
Ibrahimpatnam,208,0.0014768
Ichchapuram,30,0.000213
Inkollu,91,0.0006461
Ipuru,178,0.0012638
Irala,234,0.0016614
Jaggampeta,563,0.0039973
Jaggayyapeta,661,0.0046931
Jaladanki,226,0.0016046
Jalumuru,155,0.0011005
Jami,536,0.0038056
Jammalamadugu,161,0.0011431
Janakavarampanguluru,452,0.0032092
Jangareddigudem,663,0.0047073
Jeelugumilli,522,0.0037062
Jupadu bungalow,23,0.0001633
K kotapadu,514,0.0036494
K v b puram,669,0.0047499
K.gangavaram,1,0.0000071
Kadiam,1,0.0000071
Kadiri,621,0.0044091
Kajuluru,3,0.0000213
Kakinada (rural),32,0.0002272
Kakumanu,128,0.0009088
Kalakada,34,0.0002414
Kalasapadu,105,0.0007455
Kaligiri,415,0.0029465
Kalikiri,123,0.0008733
Kallur,155,0.0011005
Kaluvoya,441,0.0031311
Kalyandurg,1146,0.0081366
Kamalapuram,740,0.005254
Kamavarapukota,714,0.0050694
Kambadur,1117,0.0079307
Kambhamvaripalle,165,0.0011715
Kanaganapalle,1456,0.0103376
Kanchika cherla,180,0.001278
Kanchili,119,0.0008449
Kandukur,282,0.0020022
Kanekal,475,0.0033725
Kanigiri,38,0.0002698
Kankipadu,40,0.000284
Karamchedu,31,0.0002201
Karapa,27,0.0001917
Karempudi,294,0.0020874
Karlapalem,394,0.0027974
Karvetinagar,1341,0.0095211
Kasimkota,660,0.004686
Katrenikona,3,0.0000213
Kavali,69,0.0004899
Kaviti,37,0.0002627
Khajipet,484,0.0034364
Kirlampudi,18,0.0001278
Kodumur,20,0.000142
Kodur,345,0.0024495
Koduru,153,0.0010863
Koilkuntla,59,0.0004189
Kolimigundla,63,0.0004473
Kollipara,162,0.0011502
Kollur,264,0.0018744
Komarada,8,0.0000568
Komarolu,409,0.0029039
Konakanamitla,551,0.0039121
Kondapi,287,0.0020377
Kondapuram,1411,0.0100181
Korisapadu,119,0.0008449
Korukonda,240,0.001704
Kosigi,327,0.0023217
Kota,51,0.0003621
Kotabommili,49,0.0003479
Kotananduru,397,0.0028187
Kotauratla,232,0.0016472
Kothacheruvu,650,0.004615
Kothapalle,25,0.0001775
Kothapatnam,80,0.000568
Kothapeta,3,0.0000213
Kothavalasa,1328,0.0094288
Kothuru,185,0.0013135
Kovvur,33,0.0002343
Kowthalam,61,0.0004331
Koyyalagudem,816,0.0057936
Krishnagiri,205,0.0014555
Krosuru,94,0.0006674
Kruthivennu,34,0.0002414
Kudair,360,0.002556
Kunavaram,2,0.0000142
Kundurpi,490,0.003479
Kuppam,799,0.0056729
Kurabalakota,169,0.0011999
Kurichedu,31,0.0002201
Kurnool,106,0.0007526
Lakkavarapukota,1727,0.0122617
Lakkireddipalle,250,0.001775
Laveru,274,0.0019454
Laxminarsupeta,40,0.000284
Lepakshi,821,0.0058291
Lingala,164,0.0011644
Lingapalem,169,0.0011999
Lingasamudram,99,0.0007029
Machavaram,381,0.0027051
Macherla,172,0.0012212
Machilipatnam,181,0.0012851
Madakasira,542,0.0038482
Madanapalle,199,0.0014129
Maddikera east,213,0.0015123
Maddipadu,100,0.00071
Madugula,98,0.0006958
Mahanandi,54,0.0003834
Makavarapalem,878,0.0062338
Malikipuram,748,0.0053108
Mamidikuduru,41,0.0002911
Mandapeta,7,0.0000497
Mandasa,61,0.0004331
Mandavalli,4,0.0000284
Mangalagiri,42,0.0002982
Mantralayam,178,0.0012638
Manubolu,18,0.0001278
Markapur,351,0.0024921
Marripadu,452,0.0032092
Marripudi,262,0.0018602
Martur,625,0.0044375
Medikonduru,255,0.0018105
Meilaputti,119,0.0008449
Mentada,1596,0.0113316
Merakamudidam,541,0.0038411
Midthur,44,0.0003124
Mopidevi,3,0.0000213
Movva,26,0.0001846
Muddanur,312,0.0022152
Mudigubba,1401,0.0099471
Mudinepalli,40,0.000284
Mulakalacheruvu,348,0.0024708
Mummidivaram,16,0.0001136
Munagapaka,50,0.000355
Mundlamuru,127,0.0009017
Muppalla,221,0.0015691
Musunuru,177,0.0012567
Mylavaram,871,0.0061841
Nadendla,408,0.0028968
Nagalapuram,430,0.003053
Nagaram,367,0.0026057
Nagari,921,0.0065391
Nagayalanka,12,0.0000852
Naguluppalapadu,89,0.0006319
Naidupeta,108,0.0007668
Nakarikallu,534,0.0037914
Nakkapalli,253,0.0017963
Nallacheruvu,722,0.0051262
Nallajerla,1778,0.0126238
Nallamada,707,0.0050197
Nambulipulikunta,855,0.0060705
Nandalur,748,0.0053108
Nandavaram,94,0.0006674
Nandi kotkur,74,0.0005254
Nandigam,62,0.0004402
Nandigama,407,0.0028897
Nandivada,25,0.0001775
Nandyal,20,0.000142
Narasannapeta,103,0.0007313
Narasaraopeta,367,0.0026057
Narayanavanam,848,0.0060208
Narpala,887,0.0062977
Narsipatnam,286,0.0020306
Nathavaram,557,0.0039547
Nellimarla,1548,0.0109908
Nellore,8,0.0000568
Nimmanapalle,137,0.0009727
Nindra,1053,0.0074763
Nizampatnam,108,0.0007668
Nuzendla,151,0.0010721
Nuzvid,283,0.0020093
Obuladevaracheruvu,809,0.0057439
Obulavaripalle,471,0.0033441
Ojili,129,0.0009159
Ongole,220,0.001562
Orvakal,176,0.0012496
Owk,68,0.0004828
P gannavaram,36,0.0002556
Padmanabham,343,0.0024353
Pakala,536,0.0038056
Palakonda,106,0.0007526
Palamaner,431,0.0030601
Palasa,64,0.0004544
Palasamudram,467,0.0033157
Pamarru,38,0.0002698
Pamidi,651,0.0046221
Pamidimukkala,42,0.0002982
Pamulapadu,193,0.0013703
Pamur,745,0.0052895
Panyam,152,0.0010792
Paravada,53,0.0003763
Parchur,267,0.0018957
Parigi,823,0.0058433
Parvathipuram,519,0.0036849
Pathapatnam,173,0.0012283
Pattikanda,288,0.0020448
Payakaraopeta,51,0.0003621
Peapally,11,0.0000781
Pedaaraveedu,933,0.0066243
Pedacherlopalle,150,0.001065
Pedakakani,122,0.0008662
Pedakurapadu,330,0.002343
Pedana,24,0.0001704
Pedanandipadu,302,0.0021442
Pedapadu,6,0.0000426
Pedaparupudi,3,0.0000213
Pedapudi,6,0.0000426
Pedavegi,1436,0.0101956
Pedda kadubur,15,0.0001065
Pedda panjani,658,0.0046718
Peddamandyam,464,0.0032944
Peddamudium,58,0.0004118
Peddapappur,423,0.0030033
Peddapuram,333,0.0023643
Peddathippasamudram,234,0.0016614
Peddavadugur,918,0.0065178
Pellakur,50,0.000355
Penagaluru,277,0.0019667
Penamaluru,29,0.0002059
Pendlimarri,620,0.004402
Pendurthi,52,0.0003692
Penu konda,1504,0.0106784
Penuganchiprolu,227,0.0016117
Penumuru,121,0.0008591
Phirangipuram,296,0.0021016
Pichatur,537,0.0038127
Piduguralla,415,0.0029465
Pileru,34,0.0002414
Pithapuram,58,0.0004118
Pittalavanipalem,275,0.0019525
Podili,591,0.0041961
Podlakur,507,0.0035997
Polaki,102,0.0007242
Polavaram,92,0.0006532
Ponduru,43,0.0003053
Ponnaluru,503,0.0035713
Ponnur,103,0.0007313
Porumamilla,277,0.0019667
Prathipadu,755,0.0053605
Proddutur,245,0.0017395
Pulicherla,715,0.0050765
Pulivendla,22,0.0001562
Pullalacheruvu,573,0.0040683
Pullampeta,210,0.001491
Punganur,394,0.0027974
Pusapatirega,985,0.0069935
Puthalapattu,500,0.00355
Putlur,1054,0.0074834
Puttaparthi,1091,0.0077461
Puttur,342,0.0024282
Racherla,395,0.0028045
Rajahmundry(rural),29,0.0002059
Rajam,127,0.0009017
Rajampet,316,0.0022436
Rajanagaram,294,0.0020874
Raju palem,310,0.002201
Rajupalem,166,0.0011786
Rama kuppam,1073,0.0076183
Ramabhadrapuram,1781,0.0126451
Ramachandrapuram,170,0.001207
Ramagiri,745,0.0052895
Ramapuram,386,0.0027406
Ramasamudram,301,0.0021371
Rambilli,210,0.001491
Ranastalam,35,0.0002485
Rangampeta,606,0.0043026
Raptadu,757,0.0053747
Rapur,598,0.0042458
Ravikamatham,632,0.0044872
Ravulapalem,2,0.0000142
Rayachoti,279,0.0019809
Rayadurg,933,0.0066243
Rayavaram,4,0.0000284
Razole,104,0.0007384
Reddigudem,470,0.003337
Regidiamadalavalasa,101,0.0007171
Renigunta,50,0.000355
Rentacrintala,328,0.0023288
Repalle,304,0.0021584
Roddam,1066,0.0075686
Rolla,483,0.0034293
Rolugunta,228,0.0016188
Rompicherla,758,0.0053818
Rowthulapudi,537,0.0038127
Rudravaram,215,0.0015265
S mydukur,779,0.0055309
S rayavaram,123,0.0008733
S.a.k.n. mandal,838,0.0059498
Sabbavaram,495,0.0035145
Sakhinetipalle,153,0.0010863
Samalkota,6,0.0000426
Sambepalle,418,0.0029678
Sangam,17,0.0001207
Sanjamala,162,0.0011502
Sankhavaram,256,0.0018176
Santhabommali,64,0.0004544
Santhakaviti,12,0.0000852
Santhamaguluru,582,0.0041322
Santhanuthlapadu,303,0.0021513
Santhi puram,1184,0.0084064
Saravakota,364,0.0025844
Sarubujjili,24,0.0001704
Sattenapalle,211,0.0014981
Satyavedu,371,0.0026341
Savalyapuram,167,0.0011857
Seethanagaram,1442,0.0102382
Seetharamapuram,664,0.0047144
Settur,697,0.0049487
Sidhout,450,0.003195
Simhadripuram,207,0.0014697
Singanamala,1238,0.0087898
Singarayakonda,301,0.0021371
Sirvel,113,0.0008023
Sodam,130,0.000923
Somala,119,0.0008449
Somandepalle,1046,0.0074266
Sompeta,43,0.0003053
Srikakulam,92,0.0006532
Srikalahasti,617,0.0043807
Srirangarajapuram,486,0.0034506
Srungavarapukota,846,0.0060066
Sullurpeta,83,0.0005893
Sydapuram,554,0.0039334
T narasapuram,746,0.0052966
T sundupalle,690,0.004899
Tada,25,0.0001775
Tadepalligudem,286,0.0020306
Tadikonda,197,0.0013987
Tadimarri,1181,0.0083851
Tadpatri,500,0.00355
Talupula,498,0.0035358
Tanakal,765,0.0054315
Tangutur,207,0.0014697
Tarlapadu,230,0.001633
Tekkali,125,0.0008875
Tenali,302,0.0021442
Thadepalle,12,0.0000852
Thallapudi,117,0.0008307
Thallarevu,21,0.0001491
Thallur,291,0.0020661
Thamballapalle,460,0.003266
Thandur,55,0.0003905
Thavanampalle,373,0.0026483
Therlam,1173,0.0083283
Thondangi,207,0.0014697
Thotlavalluru,16,0.0001136
Thottambedu,800,0.00568
Thullur,57,0.0004047
Tirupati rural,27,0.0001917
Tiruvuru,778,0.0055238
Tripuranthakam,745,0.0052895
Tsundur,214,0.0015194
Tuggali,46,0.0003266
Tuni,685,0.0048635
U.kothapalli,163,0.0011573
Udayagiri,430,0.003053
Ulavapadu,502,0.0035642
Unguturu,708,0.0050268
Uppalaguptam,32,0.0002272
Uravakonda,589,0.0041819
Uyyalawada,89,0.0006319
Vadamalapeta,306,0.0021726
Vajrakarur,1445,0.0102595
Vajrapukothuru,74,0.0005254
Vakadu,3,0.0000213
Vallur,468,0.0033228
Vangara,82,0.0005822
Varadaiahpalem,207,0.0014697
Vararamachandrapuram,16,0.0001136
Varikuntapadu,272,0.0019312
Vatsavai,391,0.0027761
Vatticherukuru,73,0.0005183
Vayalpad,456,0.0032376
Veduru kuppam,532,0.0037772
Veeraballe,13,0.0000923
Veeraghattam,51,0.0003621
Veerapunayunipalle,39,0.0002769
Veerullapadu,228,0.0016188
Veldurthi,247,0.0017537
Velgodu,72,0.0005112
Veligandla,250,0.001775
Vempalle,274,0.0019454
Vemula,203,0.0014413
Vemuru,245,0.0017395
Venkatachalam,70,0.000497
Venkatagiri,667,0.0047357
Venkatagiri kota,267,0.0018957
Vepada,439,0.0031169
Vetapalem,4,0.0000284
Vidapanakal,567,0.0040257
Vijaya puram,734,0.0052114
Vijayawada rural,54,0.0003834
Vinjamur,357,0.0025347
Vinukonda,236,0.0016756
Vissannapet,455,0.0032305
Vizianagaram,469,0.0033299
Voletivaripalem,51,0.0003621
Vontimitta,875,0.0062125
Vuyyuru,20,0.000142
Yadamari,490,0.003479
Yadiki,365,0.0025915
Yeddanapudi,402,0.0028542
Yelamanchili,404,0.0028684
Yeleswaram,208,0.0014768
Yellanur,561,0.0039831
Yemmiganur,41,0.0002911
Yerpedu,402,0.0028542
Yerragondapalem,765,0.0054315
Yerraguntla,927,0.0065817
Yerravaripalem,232,0.0016472
Zarugumilli,170,0.001207