A.konduru,23,0.191090245
Addanki,13,0.366777775
Addateegala,83,0.040574917
Adoni,12,0.283286193
Agali,31,0.493389527
Agiripalle,109,0.695396211
Allagadda,5,0.543803519
Allur,13,0.00539235
Alur,6,0.095358218
Amadagur,52,0.216485984
Amadalavalasa,176,0.252273809
Amarapuram,23,0.57143504
Amaravathi,5,0.015691992
Anakapalli,142,0.247746318
Anandapuram,179,0.14844739
Anantapur,14,0.282713606
Anaparthi,18,0
Anumasamudrampeta,63,0.230132363
Ardhaveedu,45,0.328064199
Aruku Valley,1,0.018
Aspari,20,0.163411853
Atchampet,8,0.092629098
Atchutapuram,141,0.2244880007
Atloor,39,0.321080419
Atmakur,16,0.681525253
B n kandriga,84,0.377201828
B.k.samudram,10,0.67601687
B.kodur,28,0.1068181498
B.kothakota,151,0.5928662695
B.mattam,26,0.184178668
Badvel,17,0.070009275
Baireddi palle,132,0.4695355645
Balaiahpalli,3,0.013323013
Balayapalle,79,0.809932357
Ballikuruva,13,0.307343958
Banaganapalli,26,0.5887944554
Bandi atmakur,20,0.353699715
Bangarupalem,96,0.3363967292
Bapulapadu,48,0.443752368
Bathalapalli,6,0.15161155
Bellamkonda,3,0.028007226
Beluguppa,8,0.137718464
Bestavaripeta,38,0.570004843
Bethamcherla,2,0.031445429
Bhamini,195,0.49549302
Bheemili,22,0.095013885
Bhimadole,48,0.292427436
Bhoghapuram,81,0.094806102
Biccavolu,32,0.0237523604
Bogole,96,0.200611248
Bollapalli,17,0.227012936
Bommanahal,3,0.112406394
Bondapalle,493,1.576104174
Bramhasamudram,12,0.369257607
Bukkaptnam,29,1.013017027
Burja,466,0.4687461
Butchayyapeta,149,0.5057757658
Buttaigudem,106,0.528098896
C.k. palli,13,0.586445974
C.k.dinne,21,0.077533447
Chadrasekarapuram,50,0.314501666
Chagalamarri,7,0.198369355
Chakrayapet,71,0.1528048446
Chandarlapadu,5,0.072341811
Chandragiri,10,0.070934064
Chatrai,113,1.934214264
Cheedikada,190,0.4988600229
Cheepurupalle,153,0.28095
Chejerla,44,0.067674344
Chilakaluripet,1,0.003308953
Chilamathur,30,0.474105094
Chimakurthi,21,0.174662934
Chinnagottigallu,189,0.0913408603
Chinnamandem,264,0.3397926888
Chintalapudi,182,1.505421455
Chintapalli,5,0.063
Chintur,15,0
Chittoor,83,0.238246916
Chitvel,27,0.712692084
Chodavaram,62,0.246257228
Chowdepalle,226,0.8224997556
Cumbum,7,0.111592778
D.hirehal,5,0.13089533
Dachepalle,2,0.0252903
Dagadarthi,43,0.216806287
Darsi,27,0.190390686
Dattirajeru,441,1.173367676
Denduluru,76,0.259883512
Denkada,147,0.544424205
Devanakonda,22,0.258464374
Devarapalli,303,0.7415573504
Devipatnam,86,0.0311170361
Dharmavaram,22,0.888154225
Dhone,15,0.098930658
Donakonda,46,0.403970136
Dornala,26,0.894345212
Dumbriguda,1,0.0055
Durgi,9,0.553260988
Duttalur,59,0.308854204
Dwaraka tirumala,96,0.580626438
Edlapadu,8,0.010114335
Etcherla,185,0.13654928
G.d.nellore,111,0.328511136
G.konduru,37,0.604337326
G.sigadam,411,0.642166903
Gadivemula,3,0.11920951
Gajapathinagaram,165,0.399218953
Galiveedu,447,1.1915301185
Gandepalli,96,0.0604482285
Gandlapenta,42,0.068483841
Gangavaram,228,0.4902294585
Gannavaram,44,1.9548344317
Gantyada,424,1.332589484
Gara,106,0.090695798
Garividi,233,0.528955646
Garladinne,8,0.119982101
Garugubilli,59,0.173729335
Giddaluru,52,0.540188441
Gokavaram,121,0.0024414906
Gollaprolu,34,0.075089795
Golugonda,114,0.177078881
Gonegandla,4,0.01739891
Gooty,14,0.921648592
Gopalapuram,99,0.56576401
Gopavaram,20,0.200219501
Gorantla,74,1.316215209
Gudibanda,45,0.726291234
Gudipala,83,0.2615241925
Gudluru,51,0.631091328
Gudupalli,144,0.1470132748
Gudur,2,0.040007137
Gummagatta,15,0.314493195
Gummalakshmipuram,48,0.505460017
Guntakal,9,0.521859314
Guntur,13,0.116630562
Gurazala,4,0.003362854
Gurla,218,0.48512
Gurramkonda,129,1.636399263
Halaharvi,5,0.125795105
Hanumanthunipadu,14,0.168466532
Hindupur,35,0.659307656
Hiramandalam,215,0.245060158
Holagunda,15,0.114525227
Ibrahimpatnam,6,0.256070575
Ipuru,9,0.108895493
Irala,143,0.6232247425
Itchapuram,141,0.19646749
J.madugu,12,0.032395284
Jaggaiahpeta,8,0.138122195
Jaggampeta,80,0.0644064312
Jaladanki,80,0.286496457
Jalumuru,298,0.18586066
Jami,126,0.410122567
Janakavarampanguluru,13,0.113113749
Jangareddigudem,54,0.411077008
Jeelugumilli,58,0.260113981
Jupadu bunglow,16,0.255976012
K v b puram,128,0.7120679611
K. kotapadu,218,0.4114697684
K.k.mitta,34,0.485603568
Kadapa,7,0.027485038
Kadiri,71,0.482255368
Kalakada,118,0.613953597
Kalasapadu,28,0.323934147
Kalikiri,164,3.55385152
Kallur,13,0.100834236
Kaluvoya,29,0.09791182
Kalyandurg,11,0.207966554
Kamavarapukota,6,0.062284879
Kambadur,15,0.292299673
Kambhamvaripalle,224,0.20187195
Kanaganapalli,12,0.198759472
Kanchikacherla,2,0.039580793
Kanchili,231,0.326842274
Kandukur,13,0.208615242
Kanekal,7,0.212554804
Kanigiri,45,0.943217695
Karempudi,5,0.020682363
Karvetinagar,98,0.588409647
Kasimkota,70,0.095583364
Kavali,107,0.644689982
Kaviti,98,0.138938692
Khajipet,2,0.157599711
Kirlampudi,12,0.0222676491
Kodumur,4,0.04383234
Kodur,35,0.39880641
Kolimigundla,49,0.32905464
Komarolu,47,0.309744575
Kondapi,18,0.13542304
Kondapuram,48,0.456167848
Korukonda,122,9.1689599411
Kosigi,14,0.04294649
Kotabommili,325,0.630135612
Kotananduru,51,0.0655196243
Kotauratla,67,0.168684962
Kothacheruvu,52,0.474292591
Kothapalli,14,0.217071901
Kothapatnam,7,0.190375555
Kothavalasa,248,0.683073255
Kotturu,414,0.931014678
Kowthalam,15,0.198575472
Koyyalagudem,72,0.422619384
Koyyuru,7,0.0915
Krishnagiri,44,0.422770662
Krosuru,6,0.078459957
Kudair,6,0.09968392
Kunavaram,13,0
Kundurpi,7,0.206505115
Kuppam,103,0.454727269
Kurabalakota,140,0.1964752523
Kurichedu,39,0.235537762
Kurnool,3,0.08977
Kurupam,110,0.806680028
L.kota,402,1.408393964
L.n.peta,180,0.44032382
L.r.palli,221,0.6083955382
Laveru,380,0.489077695
Lepakshi,22,0.54851681
Lingala,3,0.016835129
Lingapalem,78,0.610779274
Lingasamudram,29,0.348297132
Machavaram,5,0.064119011
Macherla,4,0.111287688
Madakasira,40,0.76843512
Madanapalle,135,0.4405673615
Maddikera east,17,0.172377491
Madugula,71,0.318416117
Mahanandi,16,0.314886468
Makavarapalem,131,0.2386036995
Mandapeta,29,0.14136973
Mandasa,267,0.261811441
Mangalagiri,7,0.028172753
Mantralayam,19,0.104578791
Manubolu,25,0.137519307
Maredumilli,32,0.011476176
Markapur,43,0.645451909
Marripadu,4,0.417349132
Marripudi,38,0.381733073
Martur,6,0.0388606
Meliaputti,288,0.392867625
Mentada,351,1.072142271
Merakamudidam,182,0.509248311
Midthur,15,0.276669709
Muddanur,7,0.040895106
Mudigubba,47,0.170529865
Mulakalacheruvu,82,0.400457368
Munagapaka,17,0.191474649
Mundlamuru,23,0.195767382
Muppalla,5,0.07114365
Musunuru,101,1.726361015
Mydukur,24,0.230456686
Mylavaram,63,1.231624512
Nadendla,5,0.015579264
Nagalapuram,26,0.222510299
Nagari,33,0.475871569
Naidupet,1,0.014955674
Nakkapalli,144,0.3339677099
Nallacheruvu,37,0.358777008
Nallajerla,29,0.238735741
Nallamada,55,0.24421939
Nambulipulikunta,29,0.3034241
Nandalur,52,0.617984399
Nandavaram,6,0.019867728
Nandi kotkur,6,0.043506825
Nandigam,699,0.925984721
Nandigama,1,0
Nandyal,3,0.128253272
Narasaraopet,11,0.06095598
Narayana vanam,23,0.300112547
Narpala,5,0.059393445
Narsipatnam,78,0.12235998
Nathavaram,135,0.289044957
Nekarikallu,7,0.04840633
Nellimarla,37,0.311479536
Nellore ( r),38,0.107418622
Nidadavolu,16,0.57064752
Nimmanapalli,126,0.5985447749
Nindra,43,0.179194421
Nujendla,13,0.074727034
Nuzvid,107,1.18159726
O.d. cheruvu,62,0.228917655
Obulavaripalli,63,0.485386595
Ongole,5,0.086185734
Orvakal,7,0.1224
Owk,55,0.348398685
P.c.palli,36,0.35101126
Padmanabham,142,0.2397084086
Pagidyala,2,0.004252728
Pakala,94,0.1067983576
Palamaner,65,0.540179313
Palasa,157,0.170591235
Palasamudram,18,0.234145202
Pamidi,9,0.181388709
Pamuru,29,0.371675193
Panyam,10,0.521432596
Parawada,213,0.234715696
Parigi,21,0.238460115
Parvathipuram,144,0.355686912
Pathapatnam,303,0.46449331
Pattikanda,6,0.025858881
Payakaraopeta,34,0.0923254473
Peapully,37,0.160082354
Pedakakani,5,0.022618585
Pedakurapadu,1,0.002780859
Pedapadu,14,0.026669283
Pedavegi,83,0.871343684
Pedda kadubur,7,0.03004454
Pedda panjani,201,0.6847135386
Peddamandyam,129,0.2699187613
Peddamudium,3,0.00793935
Peddapanjani,7,0.254520645
Peddapuram,62,0.0424143943
Peddaraveedu,32,0.322792596
Peddathippasamudram,81,0.6856050367
Peddavadugur,5,0.154131122
Pellakuru,9,0.063094249
Penagalur,48,0.417260525
Pendurthi,96,0.2397117154
Penuganchiprolu,5,0.203675537
Penukonda,40,0.402825457
Penumuru,93,0.229985217
Phirangipuram,5,0.025093945
Pichatur,24,0.142259619
Piduguralla,10,0.090514737
Pileru,186,0.1968589973
Pithapuram,6,0.0020388965
Podili,33,0.40841275
Podlakur,87,0.199063358
Polaki,36,0.06480054
Polavaram,40,0.3778501776
Ponduru,129,0.175626537
Ponnalur,23,0.323913676
Porumamilla,69,0.3520557742
Prathipadu,59,0.0763167585
Pulicherla,162,0.1258170973
Pulivendula,55,0.175673311
Pullampet,51,0.375349841
Punganur,143,0.4572036756
Pusapatirega,256,0.901996047
Puthalapattu,99,0.341585821
Putlur,1,0.005381278
Puttaparthy,59,0.328708808
Puttur,34,0.243279795
Racherla,42,0.298515734
Rajahamundry (rural),40,0.002776577
Rajam,423,0.68751784
Rajampet,55,0.80840929
Rajanagaram,186,1.3767929696
Rajavommangi,96,0.216379267
Rajupalem,3,0.025689842
Ramachandrapuram,15,0.367127522
Ramagiri,6,0.281378512
Ramakuppam,105,0.178637954
Ramapuram,88,0.2233004042
Ramasamudram,134,0.5073767208
Rambilli,83,0.0732656934
Rampachodavaram,70,0.0242683517
Ranastalam,566,0.58612151
Rangampeta,155,0.0810659184
Raptadu,15,0.397793314
Rapur,83,0.154585488
Ravikamatham,217,0.4297910369
Rayachoty,77,0.299252906
Rayadurg,23,0.512909399
Reddigudem,84,5.38078967
Regidiamadalavalasa,793,0.651118292
Renigunta,37,0.197826178
Rentachintala,6,0.002835578
Roddam,39,1.1096542
Rolla,48,0.436914448
Rolugunta,160,0.3698183697
Rompicherla,148,0.587515981
Routhalapudi,26,0.059796214
Rudravaram,37,0.38253032
S. rayavaram,29,0.78983577
S.n.padu,15,0.188535447
S.r.puram,55,0.261002264
Sabbavaram,228,0.377967779
Sadum,295,0.2726753648
Samalkota,29,0.0166895048
Sambepalli,87,0.116255145
Sangam,9,0.087734958
Sanjamala,12,0.382271539
Sankavaram,28,0.0929950159
Santhabommali,392,0.43973414
Santhakaviti,323,0.624268686
Santhamaguluru,13,0.198304537
Santhipuram,95,0.351441394
Saravakota,354,0.730252726
Sarubujjili,147,0.343963122
Sathyavedu,121,0.6518407107
Sattenapalli,4,0.072567183
Savalyapuram,13,0.040761842
Seethampeta,178,0.147998125
Seethanagaram,112,0.201353568
Seetharamapuram,36,0.254714724
Settur,6,0.237897788
Sidhout,6,0.016921346
Simhadripuram,12,0.065421535
Singanamala,6,1.357107244
Singarayakonda,16,0.131574572
Sirivella,4,0.132896899
Somala,173,0.369299381
Somandepalli,40,0.662622201
Sompeta,117,0.167847803
Srikakulam,135,0.230529726
Srikalahasti,132,0.902856696
Srungavarapukota,356,1.481895346
T.narasapuram,4,0.417409478
T.sundupalli,297,0.8000027026
Tadepalligudem,60,1.14298582
Tadikonda,3,0.09736318
Tadimarri,6,0.136106674
Tadipatri,7,0.246281253
Tallapudi,3,0.006895712
Talupula,34,0.141193395
Tanakal,73,0.68196835
Tangutur,6,0.136937328
Tarlapadu,38,0.213458783
Tekkali,199,0.28077903
Thallur,10,0.061406308
Thamballapalle,134,0.4285022188
Thandur,10,0.060882305
Thavanampalle,57,0.1624990079
Thondangi,36,0.060680525
Thottambedu,80,0.327504335
Thullur,2,0.00357539
Tirupati rural,24,0.171809538
Tirupati urban,9,0.051360279
Tiruvuru,71,1.195747206
Tripuranthakam,41,0.415100214
Tuggali,21,0.33289634
Tuni,38,0.0440738734
Udayagiri,87,0.166426085
Ulavapadu,29,0.477022831
Unguturu,53,0.428462288
Uravakonda,3,0.030678946
Uyyalawada,4,0.034644463
V.n.palli,4,0.034892914
V.v.palem,43,0.382016386
Vadamalapeta,24,0.211600351
Vajrakarur,7,0.056271171
Vajrapukotturu,174,0.197113626
Vallur,23,0.114250895
Valmikipuram,111,0.594637622
Vangara,160,0.238765684
Varadaiahpalem,79,0.630905828
Varikuntapadu,105,0.292061816
Vatsavai,12,0.180842949
Vatticherukuru,1,0.003376758
Vedurukuppam,178,0.3711300368
Veeraballi,198,0.7104164468
Veerulapadu,8,0.17224963
Veldurthi,31,0.685282543
Veligandla,42,0.422046044
Velugodu,8,0.18996928
Vempalli,35,0.1921088268
Vemula,19,0.2586075088
Venkatachalam,36,0.00035997
Venkatagiri,13,0.206155742
Venkatagiri kota,84,0.185523637
Vepada,255,1.31193165
Vidapanakal,2,1.059307339
Vijayapuram,37,0.626230581
Vijayawada rural,24,0.344094309
Vinjamur,122,0.308669643
Vinukonda,14,0.555769551
Vissannapet,102,3.163707099
Vizianagaram,249,1.446878145
Vontimitta,38,0.33000081
Vrpuram,14,0
Y. ramavaram,103,0.023344046
Yadamari,50,0.126480138
Yadiki,4,0.145736327
Yatapaka,27,0
Yelamanchili,84,0.2607457004
Yeleswaram,11,0.0058980096
Yellanur,1,0.003511992
Yemmiganur,16,0.120899683
Yerpedu,140,0.8557631252
Yerragondapalem,33,0.495205806
Yerraguntla,7,0.013688823
Yerravaripalem,244,0.1046741551
Zarugumilli,8,0.065743006